"name","sku","price","qty","weight","meta_description","meta_keyword","meta_title","model_number"
"AMD Athlon 64 X2 3800+ DeskTop CPU 939 ADA3800DAA5BV ADA3800BVBOX ADA3800DAA5CD ADA3800CDBOX","osst-20120514032861","42.0000","50.0000","51.0000","AMD Athlon 64 X2 3800+ DeskTop CPU 939 ADA3800DAA5BV ADA3800BVBOX ADA3800DAA5CD ADA3800CDBOX","AMD Athlon 64 X2 3800+ DeskTop CPU 939 ADA3800DAA5BV ADA3800BVBOX ADA3800DAA5CD ADA3800CDBOX","AMD Athlon 64 X2 3800+ DeskTop CPU 939 ADA3800DAA5BV ADA3800BVBOX ADA3800DAA5CD ADA3800CDBOX","AMD Athlon 64 X2 3800+"
"AMD Athlon 64 X2 4200+ DeskTop CPU 939 ADA4200DAA5CD ADA4200CDBOX ADA4200DAA5BV ADA4200BVBOX","osst-20120514032862","48.0000","50.0000","51.0000","AMD Athlon 64 X2 4200+ DeskTop CPU 939 ADA4200DAA5CD ADA4200CDBOX ADA4200DAA5BV ADA4200BVBOX","AMD Athlon 64 X2 4200+ DeskTop CPU 939 ADA4200DAA5CD ADA4200CDBOX ADA4200DAA5BV ADA4200BVBOX","AMD Athlon 64 X2 4200+ DeskTop CPU 939 ADA4200DAA5CD ADA4200CDBOX ADA4200DAA5BV ADA4200BVBOX","AMD Athlon 64 X2 4200+"
"AMD Athlon 64 X2 4400+ DeskTop CPU 939 ADA4400DAA6CD ADV4400DAA6CD ADA4400CDBOX 2.2G","osst-20120514032863","68.0000","50.0000","99.0000","AMD Athlon 64 X2 4400+ DeskTop CPU 939 ADA4400DAA6CD ADV4400DAA6CD ADA4400CDBOX 2.2G","AMD Athlon 64 X2 4400+ DeskTop CPU 939 ADA4400DAA6CD ADV4400DAA6CD ADA4400CDBOX 2.2G","AMD Athlon 64 X2 4400+ DeskTop CPU 939 ADA4400DAA6CD ADV4400DAA6CD ADA4400CDBOX 2.2G","AMD Athlon 64 X2 4400+"
"AMD Athlon 64 X2 4400+ DeskTop CPU Socket 939 ADA4400DAA5BV ADA4400BVBOX 2.3G 1MB","osst-20120514032864","68.0000","50.0000","99.0000","AMD Athlon 64 X2 4400+ DeskTop CPU Socket 939 ADA4400DAA5BV ADA4400BVBOX 2.3G 1MB","AMD Athlon 64 X2 4400+ DeskTop CPU Socket 939 ADA4400DAA5BV ADA4400BVBOX 2.3G 1MB","AMD Athlon 64 X2 4400+ DeskTop CPU Socket 939 ADA4400DAA5BV ADA4400BVBOX 2.3G 1MB","AMD Athlon 64 X2 4400+"
"AMD Athlon 64 X2 4600+ DeskTop CPU 939 ADA4600DAA5BV ADA4600BVBOX ADA4600DAA5CD ADA4600CDBOX","osst-20120514032865","95.0000","50.0000","99.0000","AMD Athlon 64 X2 4600+ DeskTop CPU 939 ADA4600DAA5BV ADA4600BVBOX ADA4600DAA5CD ADA4600CDBOX","AMD Athlon 64 X2 4600+ DeskTop CPU 939 ADA4600DAA5BV ADA4600BVBOX ADA4600DAA5CD ADA4600CDBOX","AMD Athlon 64 X2 4600+ DeskTop CPU 939 ADA4600DAA5BV ADA4600BVBOX ADA4600DAA5CD ADA4600CDBOX","AMD Athlon 64 X2 4600+"
"AMD Athlon 64 X2 4800+ DeskTop CPU Socket 939 ADA4800DAA6CD ADA4800CDBOX 2.4G 2MB","osst-20120514032866","125.0000","50.0000","299.0000","AMD Athlon 64 X2 4800+ DeskTop CPU Socket 939 ADA4800DAA6CD ADA4800CDBOX 2.4G 2MB","AMD Athlon 64 X2 4800+ DeskTop CPU Socket 939 ADA4800DAA6CD ADA4800CDBOX 2.4G 2MB","AMD Athlon 64 X2 4800+ DeskTop CPU Socket 939 ADA4800DAA6CD ADA4800CDBOX 2.4G 2MB","AMD Athlon 64 X2 4800+"
"AMD Opteron 144 Server CPU Socket 939 pin 1.8Ghz 1MB OSA144DAA5BN OSA144BNBOX","osst-20120516082625","48.0000","30.0000","51.0000","AMD Opteron 144 Server CPU Socket 939 pin 1.8Ghz 1MB OSA144DAA5BN OSA144BNBOX","AMD Opteron 144 Server CPU Socket 939 pin 1.8Ghz 1MB OSA144DAA5BN OSA144BNBOX","AMD Opteron 144 Server CPU Socket 939 pin 1.8Ghz 1MB OSA144DAA5BN OSA144BNBOX","AMD Opteron 144"
"AMD Opteron 146 Server CPU Socket 939 pin 2.0Ghz 1MB OSA146DAA5BN OSA146BNBOX","osst-20120516083110","48.0000","30.0000","51.0000","AMD Opteron 146 Server CPU Socket 939 pin 2.0Ghz 1MB OSA146DAA5BN OSA146BNBOX","AMD Opteron 146 Server CPU Socket 939 pin 2.0Ghz 1MB OSA146DAA5BN OSA146BNBOX","AMD Opteron 146 Server CPU Socket 939 pin 2.0Ghz 1MB OSA146DAA5BN OSA146BNBOX","AMD Opteron 146"
"AMD Opteron 148 Server CPU Socket 939 pin 2.2Ghz 1MB OSA148DAA5BN OSA148BNBOX","osst-20120516083606","48.0000","30.0000","51.0000","AMD Opteron 148 Server CPU Socket 939 pin 2.2Ghz 1MB OSA148DAA5BN OSA148BNBOX","AMD Opteron 148 Server CPU Socket 939 pin 2.2Ghz 1MB OSA148DAA5BN OSA148BNBOX","AMD Opteron 148 Server CPU Socket 939 pin 2.2Ghz 1MB OSA148DAA5BN OSA148BNBOX","AMD Opteron 148"
"AMD Opteron 150 Server CPU Socket 939 pin 2.4Ghz 1MB OSA150DAA5BN OSA150BNBOX","osst-20120516083836","48.0000","30.0000","51.0000","AMD Opteron 150 Server CPU Socket 939 pin 2.4Ghz 1MB OSA150DAA5BN OSA150BNBOX","AMD Opteron 150 Server CPU Socket 939 pin 2.4Ghz 1MB OSA150DAA5BN OSA150BNBOX","AMD Opteron 150 Server CPU Socket 939 pin 2.4Ghz 1MB OSA150DAA5BN OSA150BNBOX","AMD Opteron 150"
"AMD Opteron 152 Server CPU Socket 939 pin 2.6Ghz 1MB OSA152DAA5BN OSA152BNBOX","osst-20120516084039","48.0000","30.0000","51.0000","AMD Opteron 152 Server CPU Socket 939 pin 2.6Ghz 1MB OSA152DAA5BN OSA152BNBOX","AMD Opteron 152 Server CPU Socket 939 pin 2.6Ghz 1MB OSA152DAA5BN OSA152BNBOX","AMD Opteron 152 Server CPU Socket 939 pin 2.6Ghz 1MB OSA152DAA5BN OSA152BNBOX","AMD Opteron 152"
"AMD Opteron 154 Server CPU Socket 939 pin 2.8Ghz 1MB OSA154DAA5BN OSA154BNBOX","osst-20120516084420","65.0000","0.0000","99.0000","AMD Opteron 154 Server CPU Socket 939 pin 2.8Ghz 1MB OSA154DAA5BN OSA154BNBOX","AMD Opteron 154 Server CPU Socket 939 pin 2.8Ghz 1MB OSA154DAA5BN OSA154BNBOX","AMD Opteron 154 Server CPU Socket 939 pin 2.8Ghz 1MB OSA154DAA5BN OSA154BNBOX","AMD Opteron 154"
"AMD Opteron 156 Server CPU Socket 939 pin 3.0Ghz 1MB OSA156DAA5BN OSA156BNBOX","osst-20120516084632","78.0000","0.0000","99.0000","AMD Opteron 156 Server CPU Socket 939 pin 3.0Ghz 1MB OSA156DAA5BN OSA156BNBOX","AMD Opteron 156 Server CPU Socket 939 pin 3.0Ghz 1MB OSA156DAA5BN OSA156BNBOX","AMD Opteron 156 Server CPU Socket 939 pin 3.0Ghz 1MB OSA156DAA5BN OSA156BNBOX","AMD Opteron 154"
"AMD Dual-Core Opteron 165 Server CPU 939 pin 1.8G 2MB OSA165DAA6CD OSA165CDBOX","osst-20120516084914","58.0000","30.0000","51.0000","AMD Dual-Core Opteron 165 Server CPU 939 pin 1.8G 2MB OSA165DAA6CD OSA165CDBOX","AMD Dual-Core Opteron 165 Server CPU 939 pin 1.8G 2MB OSA165DAA6CD OSA165CDBOX","AMD Dual-Core Opteron 165 Server CPU 939 pin 1.8G 2MB OSA165DAA6CD OSA165CDBOX","AMD Dual-Core Opteron 165"
"AMD Dual-Core Opteron 170 Server CPU 939 pin 2.0G 2MB OSA170DAA6CD OSA170CDBOX","osst-20120516085632","65.0000","30.0000","99.0000","AMD Dual-Core Opteron 170 Server CPU 939 pin 2.0G 2MB OSA170DAA6CD OSA170CDBOX","AMD Dual-Core Opteron 170 Server CPU 939 pin 2.0G 2MB OSA170DAA6CD OSA170CDBOX","AMD Dual-Core Opteron 170 Server CPU 939 pin 2.0G 2MB OSA170DAA6CD OSA170CDBOX","AMD Dual-Core Opteron 170 "
"AMD Dual-Core Opteron 175 Server CPU 939 pin 2.2G 2MB OSA175DAA6CD OSA175CDBOX","osst-20120516090238","68.0000","30.0000","99.0000","AMD Dual-Core Opteron 175 Server CPU 939 pin 2.2G 2MB OSA175DAA6CD OSA175CDBOX","AMD Dual-Core Opteron 175 Server CPU 939 pin 2.2G 2MB OSA175DAA6CD OSA175CDBOX","AMD Dual-Core Opteron 175 Server CPU 939 pin 2.2G 2MB OSA175DAA6CD OSA175CDBOX","AMD Dual-Core Opteron 175 "
"AMD Dual-Core Opteron 180 Server CPU 939 pin 2.4G 2MB OSA180DAA6CD OSA180CDBOX","osst-20120516090449","78.0000","30.0000","99.0000","AMD Dual-Core Opteron 180 Server CPU 939 pin 2.4G 2MB OSA180DAA6CD OSA180CDBOX","AMD Dual-Core Opteron 180 Server CPU 939 pin 2.4G 2MB OSA180DAA6CD OSA180CDBOX","AMD Dual-Core Opteron 180 Server CPU 939 pin 2.4G 2MB OSA180DAA6CD OSA180CDBOX","AMD Dual-Core Opteron 180"
"AMD Dual-Core Opteron 185 Server CPU Socket 939 pin 2.4G 2MB OSA185DAA6CD","osst-20120516090916","125.0000","30.0000","299.0000","AMD Dual-Core Opteron 185 Server CPU Socket 939 pin 2.4G 2MB OSA185DAA6CD","AMD Dual-Core Opteron 185 Server CPU Socket 939 pin 2.4G 2MB OSA185DAA6CD","AMD Dual-Core Opteron 185 Server CPU Socket 939 pin 2.4G 2MB OSA185DAA6CD","AMD Dual-Core Opteron 185"
"AMD Athlon 64 FX-53 FX53 DeskTop CPU 939 ADAFX53DEP5AS ADAFX53BOX 2.4Ghz 1MB","osst-20120528061035","145.0000","5.0000","299.0000","AMD Athlon 64 FX-53 FX53 DeskTop CPU 939 ADAFX53DEP5AS ADAFX53BOX 2.4Ghz 1MB","AMD Athlon 64 FX-53 FX53 DeskTop CPU 939 ADAFX53DEP5AS ADAFX53BOX 2.4Ghz 1MB","AMD Athlon 64 FX-53 FX53 DeskTop CPU 939 ADAFX53DEP5AS ADAFX53BOX 2.4Ghz 1MB","AMD Athlon 64 FX-53"
"New AMD Athlon 64 FX-53 FX53 DeskTop CPU 939 ADAFX53DEP5AS ADAFX53BOX 2.4Ghz 1MB","osst-20120528061828","175.0000","5.0000","299.0000","New AMD Athlon 64 FX-53 FX53 DeskTop CPU 939 ADAFX53DEP5AS ADAFX53BOX 2.4Ghz 1MB","New AMD Athlon 64 FX-53 FX53 DeskTop CPU 939 ADAFX53DEP5AS ADAFX53BOX 2.4Ghz 1MB","New AMD Athlon 64 FX-53 FX53 DeskTop CPU 939 ADAFX53DEP5AS ADAFX53BOX 2.4Ghz 1MB","AMD Athlon 64 FX-53"
"New AMD Athlon 64 FX-55 FX55 DeskTop CPU 939 ADAFX55DAA5BN ADAFX55BNBOX ADAFX55DEI5AS ADAFX55ASBOX","osst-20120528062137","175.0000","5.0000","299.0000","New AMD Athlon 64 FX-55 FX55 DeskTop CPU 939 ADAFX55DAA5BN ADAFX55BNBOX ADAFX55DEI5AS ADAFX55ASBOX","New AMD Athlon 64 FX-55 FX55 DeskTop CPU 939 ADAFX55DAA5BN ADAFX55BNBOX ADAFX55DEI5AS ADAFX55ASBOX","New AMD Athlon 64 FX-55 FX55 DeskTop CPU 939 ADAFX55DAA5BN ADAFX55BNBOX ADAFX55DEI5AS ADAFX55ASBOX","AMD Athlon 64 FX-55"
"AMD Athlon 64 FX-55 FX55 DeskTop CPU 939 ADAFX55DAA5BN ADAFX55BNBOX ADAFX55DEI5AS ADAFX55ASBOX","osst-20120528063014","145.0000","5.0000","299.0000","AMD Athlon 64 FX-55 FX55 DeskTop CPU 939 ADAFX55DAA5BN ADAFX55BNBOX ADAFX55DEI5AS ADAFX55ASBOX","AMD Athlon 64 FX-55 FX55 DeskTop CPU 939 ADAFX55DAA5BN ADAFX55BNBOX ADAFX55DEI5AS ADAFX55ASBOX","AMD Athlon 64 FX-55 FX55 DeskTop CPU 939 ADAFX55DAA5BN ADAFX55BNBOX ADAFX55DEI5AS ADAFX55ASBOX","AMD Athlon 64 FX-55"
"AMD Athlon 64 FX-57 FX57 DeskTop CPU 939 ADAFX57DAA5BN ADAFX57BNBOX 2.8Ghz 1MB","osst-20120528063145","145.0000","5.0000","299.0000","AMD Athlon 64 FX-57 FX57 DeskTop CPU 939 ADAFX57DAA5BN ADAFX57BNBOX 2.8Ghz 1MB","AMD Athlon 64 FX-57 FX57 DeskTop CPU 939 ADAFX57DAA5BN ADAFX57BNBOX 2.8Ghz 1MB","AMD Athlon 64 FX-57 FX57 DeskTop CPU 939 ADAFX57DAA5BN ADAFX57BNBOX 2.8Ghz 1MB","AMD Athlon 64 FX-57"
"New AMD Athlon 64 FX-57 FX57 DeskTop CPU 939 ADAFX57DAA5BN ADAFX57BNBOX 2.8Ghz 1MB","osst-20120528063354","175.0000","5.0000","299.0000","New AMD Athlon 64 FX-57 FX57 DeskTop CPU 939 ADAFX57DAA5BN ADAFX57BNBOX 2.8Ghz 1MB","New AMD Athlon 64 FX-57 FX57 DeskTop CPU 939 ADAFX57DAA5BN ADAFX57BNBOX 2.8Ghz 1MB","New AMD Athlon 64 FX-57 FX57 DeskTop CPU 939 ADAFX57DAA5BN ADAFX57BNBOX 2.8Ghz 1MB","AMD Athlon 64 FX-57"
"New AMD Athlon 64 FX-60 FX60 DeskTop CPU 939 ADAFX60DAA6CD ADAFX60CDBOX 2.6Ghz 2MB","osst-20120528063531","195.0000","5.0000","299.0000","New AMD Athlon 64 FX-60 FX60 DeskTop CPU 939 ADAFX60DAA6CD ADAFX60CDBOX 2.6Ghz 2MB","New AMD Athlon 64 FX-60 FX60 DeskTop CPU 939 ADAFX60DAA6CD ADAFX60CDBOX 2.6Ghz 2MB","New AMD Athlon 64 FX-60 FX60 DeskTop CPU 939 ADAFX60DAA6CD ADAFX60CDBOX 2.6Ghz 2MB","AMD Athlon 64 FX-60"
"AMD Athlon 64 FX-60 FX60 DeskTop CPU 939 ADAFX60DAA6CD ADAFX60CDBOX 2.6Ghz 2MB","osst-20120528063725","175.0000","5.0000","299.0000","AMD Athlon 64 FX-60 FX60 DeskTop CPU 939 ADAFX60DAA6CD ADAFX60CDBOX 2.6Ghz 2MB","AMD Athlon 64 FX-60 FX60 DeskTop CPU 939 ADAFX60DAA6CD ADAFX60CDBOX 2.6Ghz 2MB","AMD Athlon 64 FX-60 FX60 DeskTop CPU 939 ADAFX60DAA6CD ADAFX60CDBOX 2.6Ghz 2MB","AMD Athlon 64 FX-60"
